trust_code,trust_name,specialty_code,specialty_name,is_surgical_specialty,specialty_inclusion_criteria,total_months,part2a_available_months,latest_part2a_value,latest_total_incomplete_value,part2a_coverage_pct,eligible_for_capacity_simulation
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,1.0,625.0,100.0,False
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,X04,Other - Paediatric Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,297.0,5998.0,100.0,False
RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,X05,Other - Surgical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,1943.0,5379.0,100.0,False
NT434,SAXON CLINIC,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,52,52,18.0,65.0,100.0,False
RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,X04,Other - Paediatric Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,2500.0,11267.0,100.0,False
RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,51,51,511.0,4949.0,100.0,False
RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,330,Dermatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,51,51,323.0,4191.0,100.0,False
RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,51,51,760.0,2995.0,100.0,False
RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,400,Neurology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,51,51,24.0,6108.0,100.0,False
RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,51,51,274.0,12338.0,100.0,False
RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,51,51,85.0,4709.0,100.0,False
RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,51,51,1974.0,10857.0,100.0,False
RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,340,Respiratory Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,51,51,170.0,1848.0,100.0,False
RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,410,Rheumatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,51,51,59.0,1278.0,100.0,False
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,158.0,1912.0,100.0,False
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,330,Dermatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,709.0,1880.0,100.0,False
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,75.0,3054.0,100.0,False
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,16.0,119.0,100.0,False
NT436,SHIRLEY OAKS HOSPITAL,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,52,52,48.0,188.0,100.0,False
NT436,SHIRLEY OAKS HOSPITAL,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,52,52,14.0,141.0,100.0,False
NT437,SLOANE HOSPITAL,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,52,52,36.0,211.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,320,Cardiology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,12,12,100.0,1626.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,157.0,3156.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,330,Dermatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,12,12,32.0,71.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,330,Dermatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,648.0,3013.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,301,Gastroenterology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,12,12,12.0,1833.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,80.0,2090.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,12,12,627.0,4235.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,X02,Other - Medical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,110.0,3834.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,X04,Other - Paediatric Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,170.0,1175.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,X05,Other - Surgical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,1571.0,5809.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,410,Rheumatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,12,12,8.0,833.0,100.0,False
RH5,SOMERSET NHS FOUNDATION TRUST,410,Rheumatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,28.0,823.0,100.0,False
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,320,Cardiology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,24,24,35.0,1044.0,100.0,False
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,15.0,2200.0,100.0,False
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,301,Gastroenterology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,24,24,43.0,1461.0,100.0,False
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,27.0,1151.0,100.0,False
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,X02,Other - Medical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,36.0,1597.0,100.0,False
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,82.0,3468.0,100.0,False
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,X05,Other - Surgical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,17.0,78.0,100.0,False
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,410,Rheumatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,24,24,5.0,400.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,62.0,1180.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,330,Dermatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,115.0,2068.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,430,Elderly Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,5.0,199.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,266.0,1443.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,300,General Internal Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,237.0,329.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,X02,Other - Medical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,245.0,2629.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,34.0,799.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,X04,Other - Paediatric Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,36.0,892.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,X05,Other - Surgical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,819.0,2893.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,340,Respiratory Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,18.0,898.0,100.0,False
RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,410,Rheumatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,17,17,19.0,1082.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,47.0,690.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,330,Dermatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,69.0,1857.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,430,Elderly Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,13.0,176.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,117.0,1748.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,300,General Internal Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,67.0,399.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,X02,Other - Medical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,133.0,1468.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,8.0,674.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,X04,Other - Paediatric Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,149.0,487.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,X05,Other - Surgical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,374.0,2544.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,340,Respiratory Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,11.0,1198.0,100.0,False
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,410,Rheumatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,45,52.0,406.0,100.0,False
RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,330,Dermatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,2,2,36.0,6686.0,100.0,False
RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,42,42,64.0,138.0,100.0,False
RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,27,27,17.0,1163.0,100.0,False
RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,27,27,7.0,1254.0,100.0,False
RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,300,General Internal Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,27,27,110.0,368.0,100.0,False
RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,410,Rheumatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,27,27,15.0,450.0,100.0,False
NN8,SPENCER PRIVATE HOSPITALS LTD,X02,Other - Medical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,116.0,447.0,100.0,False
NT312,SPIRE ALEXANDRA HOSPITAL,X05,Other - Surgical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,99.0,826.0,100.0,False
NT348,SPIRE ELLAND HOSPITAL,X05,Other - Surgical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,62,30.0,142.0,100.0,False
